,,,,,,"ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,1)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(2,k)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,1)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)","ICC(3,k)",CV,CV
,,,,,,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,ICC,F,df1,df2,pval,CI95%,WCV,pval
parc,measure,connections,metric,stat,map,,,,,,,,,,,,,,,,,,,,,,,,,,
Schaefer200,pearson,nointer,original,poly2,GABAa5,0.5522036689933801,3.6068017334788625,111,111,3.26600147961424e-11,[0.41 0.67],0.7115092948485167,3.6068017334788625,111,111,3.26600147961424e-11,[0.58 0.8 ],0.5658593280745156,3.6068017334788625,111,111,3.26600147961424e-11,[0.43 0.68],0.7227460576172365,3.6068017334788625,111,111,3.26600147961424e-11,[0.6  0.81],0.7448954699771978,0.876
Schaefer200,pearson,nointer,original,poly2,GABAa,0.48982830567534635,2.903337581286412,111,111,2.1545800262436985e-08,[0.33 0.62],0.6575634303756965,2.903337581286412,111,111,2.1545800262436985e-08,[0.5  0.76],0.4876179786271867,2.903337581286412,111,111,2.1545800262436985e-08,[0.33 0.62],0.655568816232207,2.903337581286412,111,111,2.1545800262436985e-08,[0.5  0.76],0.20224309596552137,0.001
Schaefer200,pearson,nointer,original,poly2,HDAC,0.5081436751276154,3.049401403899884,111,111,5.374759184013556e-09,[0.36 0.63],0.6738664008051056,3.049401403899884,111,111,5.374759184013556e-09,[0.53 0.78],0.5060998403186586,3.049401403899884,111,111,5.374759184013556e-09,[0.35 0.63],0.6720667870352854,3.049401403899884,111,111,5.374759184013556e-09,[0.52 0.77],3.8207779402975515,0.903
Schaefer200,pearson,nointer,original,poly2,KOR,0.5924596195548794,3.9632725654464327,111,111,1.4812976255416918e-12,[0.46 0.7 ],0.7440811839492449,3.9632725654464327,111,111,1.4812976255416918e-12,[0.63 0.82],0.5970400630576481,3.9632725654464327,111,111,1.4812976255416918e-12,[0.46 0.7 ],0.7476832633923685,3.9632725654464327,111,111,1.4812976255416918e-12,[0.63 0.83],0.37574570323562617,0.001
Schaefer200,pearson,nointer,original,poly2,M1,0.36992035546362784,2.1961535230861435,111,111,2.2181557934831948e-05,[0.2  0.52],0.5400611122950051,2.1961535230861435,111,111,2.2181557934831948e-05,[0.33 0.68],0.3742478308523682,2.1961535230861435,111,111,2.2181557934831948e-05,[0.2  0.52],0.5446584268868643,2.1961535230861435,111,111,2.2181557934831948e-05,[0.34 0.69],19.95509103509533,0.617
Schaefer200,pearson,nointer,original,poly2,mGluR5,0.48339794198807096,2.8561137912953525,111,111,3.3893547466217406e-08,[0.33 0.61],0.6517441184261239,2.8561137912953525,111,111,3.3893547466217406e-08,[0.49 0.76],0.48134310649371254,2.8561137912953525,111,111,3.3893547466217406e-08,[0.33 0.61],0.6498738940137034,2.8561137912953525,111,111,3.3893547466217406e-08,[0.49 0.76],0.30606129087042905,0.001
Schaefer200,pearson,nointer,original,poly2,MOR,0.5100088558636141,3.3514912864941153,111,111,3.2501665811337234e-10,[0.34 0.64],0.6755044566568803,3.3514912864941153,111,111,3.2501665811337234e-10,[0.5  0.78],0.5403874514910615,3.3514912864941153,111,111,3.2501665811337234e-10,[0.4  0.66],0.7016253618113784,3.3514912864941153,111,111,3.2501665811337234e-10,[0.57 0.79],4.122755359886147,0.558
Schaefer200,pearson,nointer,original,poly2,NET,0.6512365836142534,4.709825784377776,111,111,3.470464998586797e-15,[0.53 0.75],0.7887865252946566,4.709825784377776,111,111,3.470464998586797e-15,[0.69 0.85],0.6497266159202179,4.709825784377776,111,111,3.470464998586797e-15,[0.53 0.75],0.7876779214813119,4.709825784377776,111,111,3.470464998586797e-15,[0.69 0.85],0.19397818673902364,0.001
Schaefer200,pearson,nointer,original,poly2,NMDA,0.537256768364956,3.3194071223605284,111,111,4.359150876512687e-10,[0.39 0.66],0.698981171423156,3.3194071223605284,111,111,4.359150876512687e-10,[0.56 0.79],0.5369734911889916,3.3194071223605284,111,111,4.359150876512687e-10,[0.39 0.66],0.6987413826813536,3.3194071223605284,111,111,4.359150876512687e-10,[0.56 0.79],10.428375872783901,0.30800000000000005
Schaefer200,pearson,nointer,original,poly2,SV2A,0.6111101821690107,4.515430007003606,111,111,1.5930946322560675e-14,[0.46 0.72],0.758619973894378,4.515430007003606,111,111,1.5930946322560675e-14,[0.63 0.84],0.6373809480928307,4.515430007003606,111,111,1.5930946322560675e-14,[0.51 0.74],0.7785371496293905,4.515430007003606,111,111,1.5930946322560675e-14,[0.68 0.85],0.13731069040748514,0.001
Schaefer200,pearson,nointer,original,poly2,VAChT,0.4864289679871312,2.927387232484424,111,111,1.711949430000716e-08,[0.33 0.62],0.6544933911585911,2.927387232484424,111,111,1.711949430000716e-08,[0.5  0.76],0.49075558848450485,2.927387232484424,111,111,1.711949430000716e-08,[0.34 0.62],0.6583984554884743,2.927387232484424,111,111,1.711949430000716e-08,[0.5  0.76],0.29868500586186336,0.001
Schaefer200,pearson,nointer,original,poly2,VMAT2,0.512360438168343,3.209270213912667,111,111,1.2038260604286018e-09,[0.36 0.64],0.6775639262144086,3.209270213912667,111,111,1.2038260604286018e-09,[0.53 0.78],0.524858253720678,3.209270213912667,111,111,1.2038260604286018e-09,[0.38 0.65],0.6884026793179178,3.209270213912667,111,111,1.2038260604286018e-09,[0.55 0.79],0.7210315513881663,0.999
Schaefer200,pearson,nointer,inverted,poly2,5HT1a,0.5520651291508086,3.6523839220067638,111,111,2.1827037946367958e-11,[0.4  0.67],0.7113942820851386,3.6523839220067638,111,111,2.1827037946367958e-11,[0.57 0.8 ],0.570112863957857,3.6523839220067638,111,111,2.1827037946367958e-11,[0.43 0.68],0.7262062200047795,3.6523839220067638,111,111,2.1827037946367958e-11,[0.6  0.81],6.068039740432862,0.735
Schaefer200,pearson,nointer,inverted,poly2,5HT1b,0.4805561027172078,2.8341763526047603,111,111,4.1860356421124466e-08,[0.32 0.61],0.6491562215511613,2.8341763526047603,111,111,4.1860356421124466e-08,[0.49 0.76],0.47837558420042586,2.8341763526047603,111,111,4.1860356421124466e-08,[0.32 0.61],0.6471638050748161,2.8341763526047603,111,111,4.1860356421124466e-08,[0.49 0.76],6.566739739792421,0.07399999999999995
Schaefer200,pearson,nointer,inverted,poly2,5HT2a,0.541219967738541,3.3991020294089562,111,111,2.106520614885441e-10,[0.4  0.66],0.7023267010129417,3.3991020294089562,111,111,2.106520614885441e-10,[0.57 0.79],0.545361760961768,3.3991020294089562,111,111,2.106520614885441e-10,[0.4  0.66],0.7058046533031306,3.3991020294089562,111,111,2.106520614885441e-10,[0.57 0.8 ],2.0314418583115756,0.865
Schaefer200,pearson,nointer,inverted,poly2,5HT4,0.6699323064907476,5.0453282646265665,111,111,2.7177066691768966e-16,[0.55 0.76],0.802346662660316,5.0453282646265665,111,111,2.7177066691768966e-16,[0.71 0.86],0.669166021686079,5.0453282646265665,111,111,2.7177066691768966e-16,[0.55 0.76],0.8017968410477617,5.0453282646265665,111,111,2.7177066691768966e-16,[0.71 0.86],0.21301609375217453,0.001
Schaefer200,pearson,nointer,inverted,poly2,5HT6,0.5885253193495328,3.8404012048397282,111,111,4.2377374328735475e-12,[0.45 0.7 ],0.7409706501757508,3.8404012048397282,111,111,4.2377374328735475e-12,[0.62 0.82],0.5868111102029564,3.8404012048397282,111,111,4.2377374328735475e-12,[0.45 0.7 ],0.739610538935415,3.8404012048397282,111,111,4.2377374328735475e-12,[0.62 0.82],0.6495702228311854,0.23199999999999998
Schaefer200,pearson,nointer,inverted,poly2,5HTT,0.7044633196761712,5.753946537964961,111,111,1.7277448753774396e-18,[0.6  0.79],0.8266101259486314,5.753946537964961,111,111,1.7277448753774396e-18,[0.75 0.88],0.7038768387108639,5.753946537964961,111,111,1.7277448753774396e-18,[0.6  0.79],0.8262062406381556,5.753946537964961,111,111,1.7277448753774396e-18,[0.75 0.88],0.22363170530670928,0.001
Schaefer200,pearson,nointer,inverted,poly2,A4B2,0.559146092133886,3.5212015888343986,111,111,7.002769245626034e-11,[0.42 0.67],0.7172465684323716,3.5212015888343986,111,111,7.002769245626034e-11,[0.59 0.81],0.557639720171023,3.5212015888343986,111,111,7.002769245626034e-11,[0.42 0.67],0.7160060352207714,3.5212015888343986,111,111,7.002769245626034e-11,[0.59 0.8 ],6.401712936237031,0.18700000000000006
Schaefer200,pearson,nointer,inverted,poly2,CB1,0.545397295479976,3.622114971053182,111,111,2.8517530071351622e-11,[0.39 0.67],0.7058344117401657,3.622114971053182,111,111,2.8517530071351622e-11,[0.56 0.8 ],0.5672976521515894,3.622114971053182,111,111,2.8517530071351622e-11,[0.43 0.68],0.7239182058019445,3.622114971053182,111,111,2.8517530071351622e-11,[0.6  0.81],30.183286912437218,0.974
Schaefer200,pearson,nointer,inverted,poly2,CMRglu,0.5633867520479331,3.6083453032342807,111,111,3.2216172952042925e-11,[0.42 0.68],0.7207260152485414,3.6083453032342807,111,111,3.2216172952042925e-11,[0.59 0.81],0.5660047439161432,3.6083453032342807,111,111,3.2216172952042925e-11,[0.43 0.68],0.7228646606787696,3.6083453032342807,111,111,3.2216172952042925e-11,[0.6  0.81],3.9328358492345603,0.955
Schaefer200,pearson,nointer,inverted,poly2,D1,0.6825524007908833,5.317545506243009,111,111,3.7045204217085066e-17,[0.57 0.77],0.8113297398286672,5.317545506243009,111,111,3.7045204217085066e-17,[0.73 0.87],0.683421354381445,5.317545506243009,111,111,3.7045204217085066e-17,[0.57 0.77],0.8119433112841329,5.317545506243009,111,111,3.7045204217085066e-17,[0.73 0.87],0.20507417789758442,0.001
Schaefer200,pearson,nointer,inverted,poly2,D23,0.6233361723656144,4.307987698307636,111,111,8.43568237397182e-14,[0.5  0.72],0.7679693004773679,4.307987698307636,111,111,8.43568237397182e-14,[0.66 0.84],0.6232093754404016,4.307987698307636,111,111,8.43568237397182e-14,[0.5  0.72],0.767873060456314,4.307987698307636,111,111,8.43568237397182e-14,[0.66 0.84],0.2540707386297479,0.001
Schaefer200,pearson,nointer,inverted,poly2,DAT,0.573167927765994,3.949972345646906,111,111,1.6585352763322245e-12,[0.42 0.69],0.7286799046048843,3.949972345646906,111,111,1.6585352763322245e-12,[0.59 0.82],0.5959573386791067,3.949972345646906,111,111,1.6585352763322245e-12,[0.46 0.7 ],0.7468336705946671,3.949972345646906,111,111,1.6585352763322245e-12,[0.63 0.83],2.741132819202382,0.010000000000000009
Schaefer200,pearson,nointer,inverted,poly2,FDOPA,0.6796189855449822,5.204696004152165,111,111,8.397243207855722e-17,[0.57 0.77],0.8092537550407216,5.204696004152165,111,111,8.397243207855722e-17,[0.72 0.87],0.677663498959239,5.204696004152165,111,111,8.397243207855722e-17,[0.56 0.77],0.8078658197900075,5.204696004152165,111,111,8.397243207855722e-17,[0.72 0.87],0.19178019739311786,0.001
Schaefer200,pearson,nointer,inverted,poly2,GABAa5,0.6803339058848684,5.273846293711684,111,111,5.0792157628007653e-17,[0.57 0.77],0.8097603738188008,5.273846293711684,111,111,5.0792157628007653e-17,[0.72 0.87],0.6812162895981987,5.273846293711684,111,111,5.0792157628007653e-17,[0.57 0.77],0.8103850692060635,5.273846293711684,111,111,5.0792157628007653e-17,[0.72 0.87],0.2039877845887119,0.001
Schaefer200,pearson,nointer,inverted,poly2,GABAa,0.3931507285300606,2.325396418666287,111,111,6.146739691865713e-06,[0.23 0.54],0.5644051580045202,2.325396418666287,111,111,6.146739691865713e-06,[0.37 0.7 ],0.39856794553169766,2.325396418666287,111,111,6.146739691865713e-06,[0.23 0.54],0.5699657950907389,2.325396418666287,111,111,6.146739691865713e-06,[0.37 0.7 ],16.154511507817684,0.675
Schaefer200,pearson,nointer,inverted,poly2,HDAC,0.5342203147403257,3.305321431119114,111,111,4.960458214573842e-10,[0.39 0.65],0.6964062587461504,3.305321431119114,111,111,4.960458214573842e-10,[0.56 0.79],0.5354586104665998,3.305321431119114,111,111,4.960458214573842e-10,[0.39 0.66],0.6974575632538647,3.305321431119114,111,111,4.960458214573842e-10,[0.56 0.79],18.323759405476476,0.819
Schaefer200,pearson,nointer,inverted,poly2,KOR,0.5645571536218423,3.6190558648867426,111,111,2.930019961771332e-11,[0.42 0.68],0.7216830044398587,3.6190558648867426,111,111,2.930019961771332e-11,[0.6  0.81],0.567011082242228,3.6190558648867426,111,111,2.930019961771332e-11,[0.43 0.68],0.7236848400981246,3.6190558648867426,111,111,2.930019961771332e-11,[0.6  0.81],0.2315505598355532,0.001
Schaefer200,pearson,nointer,inverted,poly2,M1,0.5919149387357849,3.8914180845502298,111,111,2.7337785653265663e-12,[0.46 0.7 ],0.7436514657068958,3.8914180845502298,111,111,2.7337785653265663e-12,[0.63 0.82],0.5911206187185076,3.8914180845502298,111,111,2.7337785653265663e-12,[0.46 0.7 ],0.7430242707741386,3.8914180845502298,111,111,2.7337785653265663e-12,[0.63 0.82],0.23231930858886013,0.001
Schaefer200,pearson,nointer,inverted,poly2,mGluR5,0.594000947543269,3.9010661404093767,111,111,2.5170656573226e-12,[0.46 0.7 ],0.7452956015600423,3.9010661404093767,111,111,2.5170656573226e-12,[0.63 0.82],0.591925523406027,3.9010661404093767,111,111,2.5170656573226e-12,[0.46 0.7 ],0.7436598191347097,3.9010661404093767,111,111,2.5170656573226e-12,[0.63 0.82],0.6084853797028978,0.001
Schaefer200,pearson,nointer,inverted,poly2,MOR,0.6158599267856101,4.300477207333659,111,111,8.967601698093836e-14,[0.49 0.72],0.7622689523722825,4.300477207333659,111,111,8.967601698093836e-14,[0.65 0.84],0.6226754834012246,4.300477207333659,111,111,8.967601698093836e-14,[0.49 0.72],0.7674676665429857,4.300477207333659,111,111,8.967601698093836e-14,[0.66 0.84],16.71119740775386,0.958
Schaefer200,pearson,nointer,inverted,poly2,NET,0.5029003652741961,3.0100974462831753,111,111,7.79415945688643e-09,[0.35 0.63],0.6692397937935755,3.0100974462831753,111,111,7.79415945688643e-09,[0.52 0.77],0.5012590026075967,3.0100974462831753,111,111,7.79415945688643e-09,[0.35 0.63],0.667784841572227,3.0100974462831753,111,111,7.79415945688643e-09,[0.52 0.77],1.771282170175304,0.08899999999999997
Schaefer200,pearson,nointer,inverted,poly2,NMDA,0.6399381850736315,4.522876993978972,111,111,1.501745030010182e-14,[0.52 0.74],0.7804418372572975,4.522876993978972,111,111,1.501745030010182e-14,[0.68 0.85],0.6378698996591097,4.522876993978972,111,111,1.501745030010182e-14,[0.51 0.74],0.7789017916403125,4.522876993978972,111,111,1.501745030010182e-14,[0.68 0.85],0.3153320586614707,0.001
Schaefer200,pearson,nointer,inverted,poly2,SV2A,0.5979064787066556,4.0003690854525935,111,111,1.0818467048081705e-12,[0.47 0.7 ],0.7483622936313528,4.0003690854525935,111,111,1.0818467048081705e-12,[0.63 0.83],0.6000295246567833,4.0003690854525935,111,111,1.0818467048081705e-12,[0.47 0.71],0.7500230657124823,4.0003690854525935,111,111,1.0818467048081705e-12,[0.64 0.83],0.18238640200655432,0.001
Schaefer200,pearson,nointer,inverted,poly2,VAChT,0.41789121438355015,2.425733333415049,111,111,2.2735904227686057e-06,[0.25 0.56],0.589454550736087,2.425733333415049,111,111,2.2735904227686057e-06,[0.4  0.72],0.4161833962697155,2.425733333415049,111,111,2.2735904227686057e-06,[0.25 0.56],0.5877535315919667,2.425733333415049,111,111,2.2735904227686057e-06,[0.4  0.72],5.419541583054766,0.16700000000000004
Schaefer200,pearson,nointer,inverted,poly2,VMAT2,0.6930807779256947,5.55600454039335,111,111,6.807680122309139e-18,[0.58 0.78],0.8187214537688318,5.55600454039335,111,111,6.807680122309139e-18,[0.74 0.88],0.6949361478202999,5.55600454039335,111,111,6.807680122309139e-18,[0.59 0.78],0.820014545933182,5.55600454039335,111,111,6.807680122309139e-18,[0.74 0.88],0.18983259544566797,0.001
Schaefer200,pearson,nointer,delta,poly2,5HT1a,0.5323510140880084,3.332926897894078,111,111,3.8514163260802514e-10,[0.39 0.65],0.6948160169487558,3.332926897894078,111,111,3.8514163260802514e-10,[0.56 0.79],0.5384182454192672,3.332926897894078,111,111,3.8514163260802514e-10,[0.39 0.66],0.6999634163497994,3.332926897894078,111,111,3.8514163260802514e-10,[0.56 0.79],9.294907209311896,0.247
Schaefer200,pearson,nointer,delta,poly2,5HT1b,0.5466859511588075,3.4066190982630826,111,111,1.9675388198320247e-10,[0.4  0.66],0.7069126744821334,3.4066190982630826,111,111,1.9675388198320247e-10,[0.57 0.8 ],0.5461373094878289,3.4066190982630826,111,111,1.9675388198320247e-10,[0.4  0.66],0.7064538267545482,3.4066190982630826,111,111,1.9675388198320247e-10,[0.57 0.8 ],0.5110163775828834,0.622
Schaefer200,pearson,nointer,delta,poly2,5HT2a,0.5782619542848858,3.8393582426061723,111,111,4.276005475128925e-12,[0.44 0.69],0.7327832400888072,3.8393582426061723,111,111,4.276005475128925e-12,[0.61 0.82],0.5867220611212849,3.8393582426061723,111,111,4.276005475128925e-12,[0.45 0.7 ],0.7395398040998655,3.8393582426061723,111,111,4.276005475128925e-12,[0.62 0.82],13.60749918547648,0.43700000000000006
Schaefer200,pearson,nointer,delta,poly2,5HT4,0.6869773935349145,5.416863132456111,111,111,1.8189326159814778e-17,[0.58 0.77],0.8144476578852228,5.416863132456111,111,111,1.8189326159814778e-17,[0.73 0.87],0.6883212313062874,5.416863132456111,111,111,1.8189326159814778e-17,[0.58 0.77],0.8153913112538658,5.416863132456111,111,111,1.8189326159814778e-17,[0.73 0.87],0.8793976496534601,0.20099999999999996
Schaefer200,pearson,nointer,delta,poly2,5HT6,0.5046541701951772,3.0414806267499763,111,111,5.792097925811166e-09,[0.35 0.63],0.670790910219211,3.0414806267499763,111,111,5.792097925811166e-09,[0.52 0.77],0.5051318601498943,3.0414806267499763,111,111,5.792097925811166e-09,[0.35 0.63],0.6712127668330519,3.0414806267499763,111,111,5.792097925811166e-09,[0.52 0.77],0.852836347763822,0.501
Schaefer200,pearson,nointer,delta,poly2,5HTT,0.6421693909497274,4.591316030197974,111,111,8.749892097216004e-15,[0.52 0.74],0.7820988437475832,4.591316030197974,111,111,8.749892097216004e-15,[0.68 0.85],0.6423024580978326,4.591316030197974,111,111,8.749892097216004e-15,[0.52 0.74],0.7821975238857864,4.591316030197974,111,111,8.749892097216004e-15,[0.68 0.85],2.014972620288188,0.052000000000000046
Schaefer200,pearson,nointer,delta,poly2,A4B2,0.585968442610358,3.8079417757142155,111,111,5.6088631224359156e-12,[0.45 0.7 ],0.7389408601925369,3.8079417757142155,111,111,5.6088631224359156e-12,[0.62 0.82],0.5840215848489759,3.8079417757142155,111,111,5.6088631224359156e-12,[0.45 0.69],0.7373909426930667,3.8079417757142155,111,111,5.6088631224359156e-12,[0.62 0.82],0.4858919598875277,0.741
Schaefer200,pearson,nointer,delta,poly2,CB1,0.4749397658380806,2.910791211514118,111,111,2.00625281499581e-08,[0.32 0.61],0.6440124225252188,2.910791211514118,111,111,2.00625281499581e-08,[0.48 0.76],0.4885945344994084,2.910791211514118,111,111,2.00625281499581e-08,[0.33 0.62],0.65645079728002,2.910791211514118,111,111,2.00625281499581e-08,[0.5  0.76],3.8313637791398794,0.05600000000000005
Schaefer200,pearson,nointer,delta,poly2,CMRglu,0.5025114533040916,3.126883191789207,111,111,2.5945385548808317e-09,[0.35 0.63],0.66889533813409,3.126883191789207,111,111,2.5945385548808317e-09,[0.52 0.77],0.5153727626749471,3.126883191789207,111,111,2.5945385548808317e-09,[0.37 0.64],0.6801927227003965,3.126883191789207,111,111,2.5945385548808317e-09,[0.54 0.78],1.9520940720051903,0.19199999999999995
Schaefer200,pearson,nointer,delta,poly2,D1,0.6451983428434435,4.645977442797139,111,111,5.702174671789129e-15,[0.52 0.74],0.7843411047063525,4.645977442797139,111,111,5.702174671789129e-15,[0.69 0.85],0.6457654993730976,4.645977442797139,111,111,5.702174671789129e-15,[0.52 0.74],0.7847600397736877,4.645977442797139,111,111,5.702174671789129e-15,[0.69 0.85],1.5106874513591013,0.983
Schaefer200,pearson,nointer,delta,poly2,D23,0.559454837918955,3.5211291281831687,111,111,7.007315059752402e-11,[0.42 0.67],0.7175005320006964,3.5211291281831687,111,111,7.007315059752402e-11,[0.59 0.81],0.5576326304124591,3.5211291281831687,111,111,7.007315059752402e-11,[0.42 0.67],0.7160001909626132,3.5211291281831687,111,111,7.007315059752402e-11,[0.59 0.8 ],1.0935263477127604,0.010000000000000009
Schaefer200,pearson,nointer,delta,poly2,DAT,0.6524076692455433,4.752011608834252,111,111,2.5050601457340947e-15,[0.53 0.75],0.7896449301078586,4.752011608834252,111,111,2.5050601457340947e-15,[0.69 0.86],0.6522955557098857,4.752011608834252,111,111,2.5050601457340947e-15,[0.53 0.75],0.7895628036469977,4.752011608834252,111,111,2.5050601457340947e-15,[0.69 0.86],5.680866293729849,0.899
Schaefer200,pearson,nointer,delta,poly2,FDOPA,0.5747016545575759,3.7250060515205807,111,111,1.153765381801507e-11,[0.44 0.69],0.7299181440423934,3.7250060515205807,111,111,1.153765381801507e-11,[0.61 0.81],0.5767201188332088,3.7250060515205807,111,111,1.153765381801507e-11,[0.44 0.69],0.7315440602863474,3.7250060515205807,111,111,1.153765381801507e-11,[0.61 0.82],0.234963067393366,0.001
Schaefer200,pearson,nointer,delta,poly2,GABAa5,0.5991979886119031,4.088136012570544,111,111,5.17296996017178e-13,[0.47 0.71],0.7493731143721664,4.088136012570544,111,111,5.17296996017178e-13,[0.64 0.83],0.6069287465863963,4.088136012570544,111,111,5.17296996017178e-13,[0.48 0.71],0.7553897431677625,4.088136012570544,111,111,5.17296996017178e-13,[0.64 0.83],0.3235905762952782,0.001
Schaefer200,pearson,nointer,delta,poly2,GABAa,0.5379246516762446,3.3448033950588747,111,111,3.4549660668150626e-10,[0.39 0.66],0.6995461722912618,3.3448033950588747,111,111,3.4549660668150626e-10,[0.56 0.79],0.5396799767109143,3.3448033950588747,111,111,3.4549660668150626e-10,[0.39 0.66],0.7010287655539772,3.3448033950588747,111,111,3.4549660668150626e-10,[0.57 0.79],0.24290009432903362,0.001
Schaefer200,pearson,nointer,delta,poly2,HDAC,0.5678906879867203,3.6158559250529847,111,111,3.0142216538802605e-11,[0.43 0.68],0.7244008684252485,3.6158559250529847,111,111,3.0142216538802605e-11,[0.6  0.81],0.5667109128894566,3.6158559250529847,111,111,3.0142216538802605e-11,[0.43 0.68],0.723440308262463,3.6158559250529847,111,111,3.0142216538802605e-11,[0.6  0.81],41.49293730206437,0.84
Schaefer200,pearson,nointer,delta,poly2,KOR,0.5455101157043295,3.379209354812274,111,111,2.524253689444644e-10,[0.4  0.66],0.7059288841415654,3.379209354812274,111,111,2.524253689444644e-10,[0.57 0.8 ],0.5432965547074798,3.379209354812274,111,111,2.524253689444644e-10,[0.4  0.66],0.7040727889274108,3.379209354812274,111,111,2.524253689444644e-10,[0.57 0.8 ],3.899951594744415,0.855
Schaefer200,pearson,nointer,delta,poly2,M1,0.5503356629096545,3.426768986349815,111,111,1.6390488484307155e-10,[0.41 0.67],0.7099567868764497,3.426768986349815,111,111,1.6390488484307155e-10,[0.58 0.8 ],0.5482032140897549,3.426768986349815,111,111,1.6390488484307155e-10,[0.4  0.67],0.7081799199235788,3.426768986349815,111,111,1.6390488484307155e-10,[0.58 0.8 ],0.2820841393062412,0.001
Schaefer200,pearson,nointer,delta,poly2,mGluR5,0.48731452433550476,2.884097311017569,111,111,2.590737039404374e-08,[0.33 0.62],0.6552945141892228,2.884097311017569,111,111,2.590737039404374e-08,[0.5  0.76],0.4850798422771665,2.884097311017569,111,111,2.590737039404374e-08,[0.33 0.61],0.653271061215622,2.884097311017569,111,111,2.590737039404374e-08,[0.5  0.76],9.122997164719894,0.30400000000000005
Schaefer200,pearson,nointer,delta,poly2,MOR,0.6457330319915395,4.6284772389281965,111,111,6.53796364080371e-15,[0.52 0.74],0.784736065253698,4.6284772389281965,111,111,6.53796364080371e-15,[0.69 0.85],0.6446641044992749,4.6284772389281965,111,111,6.53796364080371e-15,[0.52 0.74],0.7839462206728779,4.6284772389281965,111,111,6.53796364080371e-15,[0.69 0.85],4.8227969474973715,0.28200000000000003
Schaefer200,pearson,nointer,delta,poly2,NET,0.6057796695894269,4.048990094899517,111,111,7.181740082277334e-13,[0.47 0.71],0.7544991147438246,4.048990094899517,111,111,7.181740082277334e-13,[0.64 0.83],0.6038811797194062,4.048990094899517,111,111,7.181740082277334e-13,[0.47 0.71],0.7530248342025602,4.048990094899517,111,111,7.181740082277334e-13,[0.64 0.83],0.18541432640736955,0.001
Schaefer200,pearson,nointer,delta,poly2,NMDA,0.5501795820522827,3.4284219994961713,111,111,1.6147008265802734e-10,[0.41 0.67],0.7098268980215827,3.4284219994961713,111,111,1.6147008265802734e-10,[0.58 0.8 ],0.54837185791518,3.4284219994961713,111,111,1.6147008265802734e-10,[0.4  0.67],0.7083206209308667,3.4284219994961713,111,111,1.6147008265802734e-10,[0.58 0.8 ],0.41883390011763516,0.001
Schaefer200,pearson,nointer,delta,poly2,SV2A,0.665332691117466,4.954990908023041,111,111,5.341573225636567e-16,[0.55 0.76],0.7990387682487835,4.954990908023041,111,111,5.341573225636567e-16,[0.71 0.86],0.6641472622056501,4.954990908023041,111,111,5.341573225636567e-16,[0.55 0.76],0.7981832825604551,4.954990908023041,111,111,5.341573225636567e-16,[0.71 0.86],9.569982269778842,0.43500000000000005
Schaefer200,pearson,nointer,delta,poly2,VAChT,0.43574875743192654,2.5501792909067142,111,111,6.657810183174971e-07,[0.27 0.57],0.6069986203036456,2.5501792909067142,111,111,6.657810183174971e-07,[0.43 0.73],0.436648170101516,2.5501792909067142,111,111,6.657810183174971e-07,[0.27 0.58],0.6078707079279705,2.5501792909067142,111,111,6.657810183174971e-07,[0.43 0.73],1.5913382673878542,0.964
Schaefer200,pearson,nointer,delta,poly2,VMAT2,0.6195848676338115,4.376976873948493,111,111,4.8231248529712243e-14,[0.49 0.72],0.765115654036723,4.376976873948493,111,111,4.8231248529712243e-14,[0.66 0.84],0.6280437787095533,4.376976873948493,111,111,4.8231248529712243e-14,[0.5  0.73],0.7715318063588729,4.376976873948493,111,111,4.8231248529712243e-14,[0.67 0.84],0.32144539989372956,0.001
Schaefer200Subcortical,pearson,all,original,auc,5HT1a,0.6230073295298375,4.575315158467744,111,111,9.923714011851596e-15,[0.48 0.73],0.767719674698344,4.575315158467744,111,111,9.923714011851596e-15,[0.65 0.84],0.6412758842946454,4.575315158467744,111,111,9.923714011851596e-15,[0.52 0.74],0.7814358212790534,4.575315158467744,111,111,9.923714011851596e-15,[0.68 0.85],0.2834798410529405,0.001
Schaefer200Subcortical,pearson,all,original,auc,5HT1b,0.39131886018024603,2.2820118211187608,111,111,9.45586964829366e-06,[0.22 0.54],0.562514994053269,2.2820118211187608,111,111,9.45586964829366e-06,[0.36 0.7 ],0.39061767324218627,2.2820118211187608,111,111,9.45586964829366e-06,[0.22 0.54],0.5617901753419717,2.2820118211187608,111,111,9.45586964829366e-06,[0.36 0.7 ],0.2129855432326388,0.001
Schaefer200Subcortical,pearson,all,original,auc,5HT2a,0.6253477054929264,4.309765953021806,111,111,8.314500083665389e-14,[0.5  0.73],0.7694940637988282,4.309765953021806,111,111,8.314500083665389e-14,[0.66 0.84],0.6233355636208798,4.309765953021806,111,111,8.314500083665389e-14,[0.5  0.72],0.7679688384704866,4.309765953021806,111,111,8.314500083665389e-14,[0.66 0.84],0.4669095017536056,0.001
