parc,metric,map,effect,converged,df_model,df_resid,beta,chi2,p,pmeff
Schaefer200,inverted,GABAa5,session,True,7,106,-0.4527232887691396,0.07467416312798131,0.7846489510751291,0.9999995281980614
Schaefer200,inverted,GABAa5,treat*session,True,7,106,-0.4527232887691396,2.5704735896512196,0.10887513275603994,0.664971519831355
Schaefer200,inverted,NET,treat,True,7,106,0.36611793374377144,0.8912322467022185,0.345143599097709,0.9819768217980561
Schaefer200,inverted,NET,session,True,7,106,0.36611793374377144,1.0497702716198027,0.30556000129627847,0.9685489765229102
Schaefer200,inverted,NET,treat*session,True,7,106,0.36611793374377144,1.4585825750548496,0.2271557825772129,0.9132317110286267
Schaefer200,inverted,A4B2,treat,True,7,106,-0.9504955358643712,0.6120537686229907,0.43401557625822607,0.995482188695043
Schaefer200,inverted,A4B2,session,True,7,106,-0.9504955358643712,0.6393518088336314,0.42394561406233533,0.9946594391352298
Schaefer200,inverted,A4B2,treat*session,True,7,106,-0.9504955358643712,12.512607048850036,0.0004042151701759087,0.0038281008900942215
Schaefer200,inverted,M1,treat,True,7,106,-0.8612394361017408,4.203557763673513,0.040339263234193075,0.32336247357087544
Schaefer200,inverted,M1,session,True,7,106,-0.8612394361017408,0.2860171050883095,0.5927842416146747,0.9998011528430841
Schaefer200,inverted,M1,treat*session,True,7,106,-0.8612394361017408,11.319945047338456,0.0007667898251759207,0.007250688117133586
Schaefer200,inverted,VAChT,treat,True,7,106,0.4857750209688912,0.6478406357603796,0.4208857681420629,0.9943841769179373
