parc	metric	sample	between	dv	n	df_model	df_resid	F	p	pmeff	beta	np2	posthoc	covariates
Schaefer200	inverted	all	dx_apd_current	SV2A	151	2.0	144.0	1.5679280553147632	0.2120146893463041	0.8521489542342363	-0.25946056822055263	0.021312657522933886		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	HDAC	151	2.0	144.0	3.8485411690535396	0.02353634513172177	0.17393028160866242	-0.5308729703941072	0.050739817928413325	CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	VMAT2	151	2.0	144.0	1.8284961736071856	0.16436530061047064	0.7631993169888827	-0.34740777177406607	0.024766807782559866		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	mGluR5	151	2.0	144.0	2.5015803882435557	0.08551155230551732	0.5118478416100702	-0.36557730074629136	0.03357754795545663		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	NMDA	151	2.0	144.0	2.1952763111067455	0.1150401059541388	0.6248555902684716	-0.36596995082474415	0.029587817719038827		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	GABAa	151	2.0	144.0	0.5460090651673664	0.5804514280029132	0.9990585464386474	-0.12316928751691783	0.007526383218088424		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	GABAa5	151	2.0	144.0	1.1481175063741178	0.32011989360359455	0.9547414142075854	-0.235114644549219	0.015695790206413325		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	NET	151	2.0	144.0	1.2826626839621824	0.2804467465664667	0.9286657370564315	-0.18236777344553862	0.01750294867824026		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	A4B2	151	2.0	144.0	1.2479474092342786	0.29017946936042766	0.9360485387714693	-0.31622231945362017	0.017037302113901302		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	M1	151	2.0	144.0	2.5956011853954584	0.07808866867445705	0.47913955081494874	-0.35056451331640065	0.0347956333101265		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	VAChT	151	2.0	144.0	1.8717652474328392	0.1575757534814271	0.7473164898933125	-0.21088557247307427	0.025338033295446205		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	FDOPA	151	2.0	144.0	2.2737679893763514	0.10660727932960055	0.5951991585588834	-0.3962998643228743	0.030613338341762553		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	D1	151	2.0	144.0	1.7228326531420035	0.1822194584904898	0.8008707453307338	-0.29335310893542393	0.02336905123067837		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	D23	151	2.0	144.0	2.0768188753804964	0.12906616966346673	0.6699836501272434	-0.17023123856786626	0.02803601594817848		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	DAT	151	2.0	144.0	5.786373789504697	0.0038272413980046252	0.03029430663939825	-0.6620180823453509	0.07438801306206952	CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	5HT1a	151	2.0	144.0	0.448885142564647	0.6392295597612044	0.9997195092695289	-0.18338235576091985	0.006195887509950395		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	5HT1b	151	2.0	144.0	1.3098752792358006	0.27304934325470404	0.9225656377067016	-0.31598820409807665	0.017867651175868363		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	5HT2a	151	2.0	144.0	0.5696817786611519	0.5669751149690194	0.9987867461645293	-0.19634940446742966	0.007850134721531392		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	5HT4	151	2.0	144.0	0.3265809856077703	0.7219188395502902	0.9999652537345918	-0.12707102761509267	0.004515366012846045		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	5HT6	151	2.0	144.0	0.8285992320834346	0.4387315282809644	0.990278341730024	-0.24714190682606219	0.011377388015426896		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	5HTT	151	2.0	144.0	1.3597285250250581	0.2600065124374767	0.9106919455848742	-0.3257964759838649	0.018535081200051286		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	MOR	151	2.0	144.0	0.7684100408655616	0.46564180083012985	0.9934452446363936	-0.24316401124664822	0.010559665113392406		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	KOR	151	2.0	144.0	1.6715516449592247	0.19158121593954056	0.818440105170724	-0.3216395643088472	0.022689241744423015		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_current	CB1	151	2.0	144.0	0.3633403288950528	0.69598538152462	0.9999289507185696	0.0029558420240133926	0.005021055236583229		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	CMRglu	151	2.0	144.0	8.738768236125713	0.00026183466421541115	0.002098618793351048	0.19000605241165947	0.10823509482543285	CTRL > PSY_APD, PSY_APD < PSY_noAPD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	SV2A	151	2.0	144.0	7.240643596130373	0.0010085191700264322	0.00806217682030097	0.30997104488026916	0.09137537591231731	CTRL > PSY_APD, PSY_APD < PSY_noAPD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	HDAC	151	2.0	144.0	8.289565564984125	0.00039127668081628684	0.0031346786619306233	0.08313713088344149	0.10324586397562187	CTRL > PSY_APD, PSY_APD < PSY_noAPD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	VMAT2	151	2.0	144.0	3.7365140825710172	0.026179254680059473	0.19169769026450156	0.028098503128455514	0.049335701911198585	CTRL > PSY_APD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	mGluR5	151	2.0	144.0	5.619753925971618	0.004466187060660921	0.03527278883082696	0.06754679831186734	0.07240107887138308	CTRL > PSY_APD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	NMDA	151	2.0	144.0	5.481044532185266	0.0050800282637308534	0.04003457742880212	0.09540943690083348	0.0707404574277321	CTRL > PSY_APD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	GABAa	151	2.0	144.0	2.0773513834174566	0.12899938529640198	0.6697805792219278	0.3196316552570125	0.028043002950595246		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	GABAa5	151	2.0	144.0	2.0276547453443654	0.13538557846342628	0.6887115185258578	-0.010357909981070088	0.027390503620836174		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	NET	151	2.0	144.0	2.5338003194792575	0.0828904741482772	0.5005098434074056	-0.5514409747809916	0.03399531901792822		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	A4B2	151	2.0	144.0	4.637020039450115	0.011177891164960185	0.0862321569825305	0.2696432661853983	0.06050626755924403	PSY_APD < PSY_noAPD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	M1	151	2.0	144.0	6.735992926447688	0.0015975759667105514	0.012744770473294476	0.13083638724893262	0.08555163497766782	CTRL > PSY_APD, PSY_APD < PSY_noAPD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	VAChT	151	2.0	144.0	2.1097032659382484	0.1250070161652949	0.657440494853357	-0.5170387574405546	0.028467301486388416		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	FDOPA	151	2.0	144.0	2.9104933897818213	0.057659172073276935	0.37900846634995156	-0.11414086571302724	0.03885294647089893		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	D1	151	2.0	144.0	4.221335160098049	0.016535906194029615	0.12520623680545995	0.08925853633819937	0.05538259269837512	CTRL > PSY_APD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	D23	151	2.0	144.0	3.112313774458525	0.04750481629538644	0.3232499343043146	0.07205971884572239	0.04143546667732726		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	DAT	151	2.0	144.0	5.2267794894644455	0.006436491432968175	0.05048425262637246	-0.48396769160312414	0.06768092006449009	CTRL > PSY_APD	sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	5HT1a	151	2.0	144.0	0.42544767494462904	0.6542958756476369	0.9998007987879303	-0.19102241175530574	0.00587428436554644		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	5HT1b	151	2.0	144.0	2.343430106789669	0.09964899057231529	0.5692031328430287	0.07015401226619358	0.03152168393930006		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	5HT2a	151	2.0	144.0	2.411589447641252	0.09328630520240387	0.5441649933833034	0.24663351271353942	0.03240878827535509		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	5HT4	151	2.0	144.0	1.4666247881530523	0.23412803191080547	0.8823338334299079	0.14313423675195186	0.01996314370480723		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	5HT6	151	2.0	144.0	2.182500547823218	0.11647534722782525	0.6297088481985114	0.10463299142225117	0.029420692639178774		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	5HTT	151	2.0	144.0	2.036695361711572	0.13420042503941954	0.6852718882772024	-0.520337930963023	0.02750926890727836		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	MOR	151	2.0	144.0	0.6250348679990259	0.5366884657131953	0.9979131456857049	-0.12005491511676979	0.008606327957502114		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	KOR	151	2.0	144.0	1.7233771975685372	0.18212257685307157	0.8006814124313418	-0.3866186458135459	0.02337626493900466		sex, age, mean_fd, gc
Schaefer200	inverted	all	dx_apd_lifetime	CB1	151	2.0	144.0	0.116357774259648	0.8902402991204482	0.9999999799541104	0.018880304070021878	0.0016134726967753127		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx	CMRglu	151	1.0	143.0	0.032916145270598815	0.8562884921126321	0.9999999985633768	-0.034868435508271164	0.00023012986211626776		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	SV2A	151	1.0	143.0	1.5385158740187392	0.21687015230414064	0.9231367781638022	-0.23701931698752612	0.010644331476045635		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	HDAC	151	1.0	143.0	1.2207476156607286	0.27106952360581144	0.9637920299619981	0.20710888045192496	0.00846443827148882		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	VMAT2	151	1.0	143.0	11.077864717360058	0.0011110445744795488	0.011599793314628348	-0.6236703566308509	0.07189783384966593	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	mGluR5	151	1.0	143.0	3.441013789166338	0.06565579871269213	0.5097119888744374	-0.35002792558446655	0.023497609721006334		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	NMDA	151	1.0	143.0	6.253449110820733	0.013523625671194993	0.13316573529108466	-0.4657365841077919	0.0418981882701923	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	GABAa	151	1.0	143.0	2.593135611587196	0.10953289422523119	0.7040571082974092	-0.3033626716496088	0.017810837033588954		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	GABAa5	151	1.0	143.0	8.703136604417152	0.003712729756050328	0.038287717546191535	-0.5566147701079939	0.05736952313063607	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	NET	151	1.0	143.0	0.10799162658894329	0.7429230671661371	0.9999993569561614	-0.06031005326900065	0.0007546163240884924		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	A4B2	151	1.0	143.0	10.615585082166854	0.0014009767466719694	0.014606715113654412	-0.6305869967189676	0.06910487029352343	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	M1	151	1.0	143.0	0.45917739179867406	0.4991035567338621	0.9992942262428247	-0.13072745309572498	0.0032007529957084817		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	VAChT	151	1.0	143.0	9.606946874755879	0.002334817517190605	0.024235520383912634	-0.5479111616676977	0.06295222512144401	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	FDOPA	151	1.0	143.0	10.550112843683355	0.00144790634536818	0.015092648703787237	-0.6125074584856802	0.06870794588359275	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	D1	151	1.0	143.0	5.910394373984315	0.016289328859213578	0.15833612856123225	-0.4648994985235182	0.03969094567797949	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	D23	151	1.0	143.0	11.171505076431846	0.001060239284546922	0.011072031521973447	-0.6342499436546029	0.07246154255868148	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	DAT	151	1.0	143.0	11.746093586630277	0.0007964761121107778	0.008327978201457809	-0.6247371139663632	0.07590559034082858	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	5HT1a	151	1.0	143.0	13.067262966824744	0.0004155495741686438	0.004352859819382271	-0.6689242013884175	0.08372840478148487	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	5HT1b	151	1.0	143.0	10.902101126226027	0.0012132488768433504	0.012660712611209601	-0.6230245432508117	0.07083789660080365	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	5HT2a	151	1.0	143.0	10.045394940100698	0.0018683610517527067	0.01943659395845798	-0.5919729699034939	0.06563670173828028	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	5HT4	151	1.0	143.0	12.18824155951824	0.0006399491324005709	0.006696298694589764	-0.6371044588433776	0.0785384345942458	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	5HT6	151	1.0	143.0	9.657039249082874	0.0022759615546418042	0.02363118110857454	-0.5368932537792716	0.06325970486906907		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	5HTT	151	1.0	143.0	9.467170906094083	0.0025074587546523976	0.0260062671828033	-0.5576727464246092	0.062093176188892485	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	MOR	151	1.0	143.0	10.576097241245558	0.0014290910952003862	0.014897851812825103	-0.6171972788466759	0.06886551638717618	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	KOR	151	1.0	143.0	6.911503946214841	0.009500637619798772	0.09533618492432328	-0.4754039503567666	0.0461038930587645	CTRL > PSY	sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	all	dx	CB1	151	1.0	143.0	3.950851757286551	0.0487573731043844	0.4082291738917595	-0.3877261962207624	0.02688553152323357		sex, age, mean_fd, gc, apd_chlor_equiv
Schaefer200Subcortical	original	off_med	dx	CMRglu	110	1.0	104.0	0.014242571859049587	0.9052344416613493	0.9999999999712931	-0.024315002235969458	0.0001369290542034183		sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	SV2A	110	1.0	104.0	1.7525388863782545	0.18846036074289987	0.8836527597406172	-0.26772040558778154	0.016572073870124316		sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	HDAC	110	1.0	104.0	1.0384946693040364	0.31053662018434336	0.9783016646502761	0.19995703271830456	0.009886800763601588		sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	VMAT2	110	1.0	104.0	10.411514048687494	0.0016749275125268403	0.017120448639769803	-0.6267407123768849	0.09100057922716505	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	mGluR5	110	1.0	104.0	3.5996290534801076	0.060566215847631125	0.47461043740755093	-0.3718941547592141	0.03345391694325441		sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	NMDA	110	1.0	104.0	6.182993875046523	0.01448947724053018	0.13959751262192466	-0.48882287169994265	0.05611568226271263		sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	GABAa	110	1.0	104.0	2.816214952281134	0.09631887053827912	0.6477170642903862	-0.3311559491998287	0.026365050976008133		sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	GABAa5	110	1.0	104.0	8.458918522904302	0.004441821843946954	0.04482361886260544	-0.5639667823138658	0.0752178540751438	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	NET	110	1.0	104.0	0.09108390332275695	0.7634063649946137	0.999999644118769	-0.06043597617003965	0.0008750403964219784		sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	A4B2	110	1.0	104.0	9.537961746143392	0.0025811308487952997	0.026272552101587854	-0.6116647266718166	0.08400680793855606	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	M1	110	1.0	104.0	1.1216433296593373	0.29201846231358475	0.9714895576345759	-0.2145451446012622	0.010669956196764226		sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	VAChT	110	1.0	104.0	9.147168168876231	0.003138266740320888	0.03186101866658031	-0.5518659435986499	0.08084310298622545	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	FDOPA	110	1.0	104.0	10.063704251218129	0.0019882314720600213	0.02029337535518072	-0.6083764656889306	0.08822880439735196	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	D1	110	1.0	104.0	5.733027747930451	0.018439107756387994	0.17446464060167854	-0.46712610373034735	0.05224523432543832	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	D23	110	1.0	104.0	9.471623223724992	0.0026679643557639124	0.027145465098384225	-0.6032199252633874	0.08347129400846216	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	DAT	110	1.0	104.0	11.885601101792172	0.0008176985538865275	0.008391543800131518	-0.6468397209895947	0.10256322605042224	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	5HT1a	110	1.0	104.0	12.128271810499642	0.0007276912052401485	0.007470977592971106	-0.6754437220367482	0.10443858004096361	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	5HT1b	110	1.0	104.0	9.061553706285718	0.003276117770560603	0.03323928493431505	-0.5891598492194285	0.08014708279903937	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	5HT2a	110	1.0	104.0	10.150715761714098	0.0019045792996598982	0.0194471100671193	-0.6124508488354866	0.08892380300885179	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	5HT4	110	1.0	104.0	11.542913141314452	0.0009647220398274992	0.0098935946761185	-0.647515446561826	0.09990152426914252	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	5HT6	110	1.0	104.0	10.740738725132145	0.0014251685688642045	0.01458441884304107	-0.5866650922169416	0.0936087639357298		sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	5HTT	110	1.0	104.0	9.154853824885526	0.0031261887385640058	0.03174017553781949	-0.5704704530501785	0.08090553357130623	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	MOR	110	1.0	104.0	11.561684595950457	0.0009560042621388354	0.009804587693284628	-0.6476698696729527	0.1000477332636219	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	KOR	110	1.0	104.0	5.464128042066694	0.02132552300271262	0.19913327654391744	-0.44439858742668675	0.04991706543322437	CTRL > PSY	sex, age, mean_fd, gc
Schaefer200Subcortical	original	off_med	dx	CB1	110	1.0	104.0	4.7438083583840776	0.031663321497360196	0.28212131529732376	-0.4361280152703321	0.043623709984020737		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	CMRglu	151	2.0	144.0	0.5777744615425745	0.5624412629741298	0.9998292147363819	-0.08691547450758465	0.00796076299981787		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	SV2A	151	2.0	144.0	0.7853679222380516	0.4578949604128094	0.998381777701619	-0.24433769423904003	0.010790189630931287		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	HDAC	151	2.0	144.0	0.38052491391719645	0.6841877622634313	0.9999944256858364	0.15268497766638647	0.0052572831486060395		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	VMAT2	151	2.0	144.0	6.8987419625763815	0.0013768736676347888	0.01435705493621997	-0.6379144738012924	0.08743792094744203	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	mGluR5	151	2.0	144.0	3.4415969324205045	0.03467024378299377	0.30950307891443374	-0.37732674247237935	0.045619354207247734	CTRL > PSY_APD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	NMDA	151	2.0	144.0	5.913596302684607	0.0034024024782486006	0.03513901665211405	-0.4591186246966399	0.07589941400870552	CTRL > PSY_APD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	GABAa	151	2.0	144.0	1.5292419609737617	0.22019799323111042	0.9264965591069834	-0.3369215256167139	0.02079773869810081		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	GABAa5	151	2.0	144.0	6.518514999502886	0.0019496209232892354	0.020274132205439055	-0.5589294274993964	0.08301882682758527	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	NET	151	2.0	144.0	0.1040120677220765	0.901282066079366	0.9999999999721033	-0.05878799595972773	0.0014425281581333575		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	A4B2	151	2.0	144.0	5.877512508717721	0.003517795701725813	0.03631092864491836	-0.6743150480924954	0.07547124091899807	CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	M1	151	2.0	144.0	0.5094319603679134	0.6019155126675403	0.9999366876822086	-0.19740209297390582	0.007025733709324298		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	VAChT	151	2.0	144.0	5.899623358900792	0.003446624536432753	0.03558827989381452	-0.581071384146912	0.07573365703862164	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	FDOPA	151	2.0	144.0	6.329074007894218	0.002319980254728657	0.024083201709292124	-0.6114296339403114	0.08080108297024369	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	D1	151	2.0	144.0	4.143092935006317	0.017805031352185273	0.17184810808834405	-0.4539421089127338	0.054411933838079685	CTRL > PSY_APD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	D23	151	2.0	144.0	6.177754231000572	0.002666551797759862	0.027635478322585172	-0.6162471956139118	0.07902189429420636	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	DAT	151	2.0	144.0	6.895466683930912	0.0013809952405347467	0.014399750326998029	-0.6652622323989295	0.0874000367036976	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	5HT1a	151	2.0	144.0	7.990494742254599	0.000511889443382863	0.005359563852569638	-0.6696471323474642	0.09989305314339628	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	5HT1b	151	2.0	144.0	5.733459989219784	0.0040194239479822095	0.041390419053142335	-0.5882217915901067	0.07375794143236272	CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	5HT2a	151	2.0	144.0	5.577362148264022	0.0046453575621862074	0.047694651403862975	-0.6087673580555144	0.07189419688703388		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	5HT4	151	2.0	144.0	6.430906062778931	0.0021128031070548068	0.021954081853347573	-0.6247295405988862	0.08199453997932143	CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	5HT6	151	2.0	144.0	6.041096411261779	0.003024528367332204	0.03129236800629931	-0.5593291280097494	0.07740916887464454		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	5HTT	151	2.0	144.0	5.365134007221061	0.0056582147890758055	0.057816454828633956	-0.5992560632693027	0.06934821578309802	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	MOR	151	2.0	144.0	6.753765904137648	0.0015718241490758676	0.01637471655637135	-0.6599532565152858	0.08575800568519622	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	KOR	151	2.0	144.0	3.6681755804681457	0.027937324577987217	0.2572484186749344	-0.4576058381218051	0.04847712466078003	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_current	CB1	151	2.0	144.0	2.116516866584091	0.12418228587365837	0.751345825780092	-0.40141856847126317	0.028556615395108186		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_lifetime	CMRglu	151	2.0	144.0	1.111210200730686	0.33196607411380485	0.9855072751540787	-0.38150549905040304	0.015198903118684534		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_lifetime	SV2A	151	2.0	144.0	2.1810250610606863	0.11664227003901459	0.7279367894595972	-0.5232309753447705	0.029401387474295715		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_lifetime	HDAC	151	2.0	144.0	1.2703038805018279	0.283873116967339	0.969937268968811	-0.0941393706257151	0.017337226860333413		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_lifetime	VMAT2	151	2.0	144.0	8.885917286316703	0.00022966238210196614	0.0024078247901146987	-0.9830156142728564	0.1098574088597239	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_lifetime	mGluR5	151	2.0	144.0	4.387025018153819	0.014142585498749706	0.1388572383658484	-0.7165072622458358	0.05743154700829385	CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_lifetime	NMDA	151	2.0	144.0	7.099004544329326	0.0011471664828020076	0.011974870162953066	-0.891954168597314	0.08974834241246162	CTRL > PSY_noAPD	sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_lifetime	GABAa	151	2.0	144.0	1.3350987479140628	0.26636938199282656	0.9612652239996445	-0.3618867451836399	0.018205453741916976		sex, age, mean_fd, gc
Schaefer200Subcortical	original	all	dx_apd_lifetime	GABAa5	151	2.0	144.0	6.365206301050175	0.00224421000407881	0.023305012212765264	-0.6650219088993335	0.08122490326379546	CTRL > PSY_APD, CTRL > PSY_noAPD	sex, age, mean_fd, gc
